term,subculture,similarity,specificity,contextual_relevance,seed_closeness,subculture_relevance,uniqueness,normalized_specificity,normalized_similarity,normalized_contextual_relevance,normalized_seed_closeness,normalized_subculture_relevance,combined_score,cooccurrence_count,frequency
yeah yeah,furry,0.06801567323377881,809838439.5663267,7.769170929429586e-05,4.5191441865779285e-05,0.0,0.5,0.008366407310696941,0.05506507398904159,0.0009562124079707489,0.00048531320165579863,0.0,0.10995874962011251,,
cozy,furry,0.005911752745288486,3896045612.5850525,0.0007105623712710063,0.001091059188944582,0.0,0.5,0.041085058020026495,0.0026389007693596034,0.019763374587540503,0.012641671555407994,0.0,0.10979692714950719,,
comic,furry,0.011186993732294852,3473520986.4169097,0.0010370009266320178,0.0014983049249739594,0.0,0.5,0.03660563234162547,0.00709209302493736,0.029464223783430277,0.01737518123580324,0.0,0.10978231335267348,,
fuck yeah,furry,0.07123419336304218,506149350.47072476,0.00015538341858859173,0.00011985529464996404,0.0,0.5,0.005146825256315794,0.057782047289287035,0.0032649946987187745,0.0013531481196475481,0.0,0.10970845970469624,,
knight,furry,0.00704064643034809,3610638671.6813416,0.0005358393855619462,0.0009284540022839679,0.0,0.5,0.03805929549472174,0.0035918772548056126,0.014571091667574986,0.010751674541209741,0.0,0.10938145015571013,,
lmao,furry,0.13204850151505843,1070833609.7142665,0.0037603787620876464,0.0005898042614248638,0.0,0.5,0.01113336666570997,0.10911957040111055,0.1103954656704882,0.006815471691674501,0.0,0.10925893024917839,,
handsome,furry,0.02420752336364974,2974094801.060317,0.0006293695334462808,0.0006946850583653487,0.0,0.5,0.03131092916789395,0.018083613954633294,0.01735054845965576,0.008034525014235355,0.0,0.10924830433436705,,
horse,furry,0.00747671385149485,3358087948.690119,0.0004918251983222592,0.0009287671819361909,0.0,0.5,0.035381860562880785,0.003959991634327546,0.013263112000713444,0.010755314699434488,0.0,0.10903288833251257,,
3c,furry,0.011054532012734852,2842172359.1005435,0.00022690647285308297,0.0007882855994679333,0.0,0.5,0.029912343766065046,0.006980273014219735,0.00539046165736878,0.009122465361307171,0.0,0.10877107987993588,,
ear,furry,0.007215147795623051,3680608912.2212133,0.0003846239771286278,0.0004982945813145229,0.0,0.5,0.03880109010925261,0.0037391858100629507,0.010077388796955975,0.005751833896775834,0.0,0.10875131548785834,,
nap,furry,0.01615840042665159,3373133287.5543013,0.0006201999111046794,0.000547384398946159,0.0,0.5,0.035541364821507465,0.011288797942336828,0.017078052695726275,0.006322415996010937,0.0,0.10867439138508213,,
goodnight,furry,0.057907848146075906,1073722294.8564234,0.0005566794363383131,0.00022411330216019594,0.0,0.5,0.011163991272185437,0.04653236647631107,0.015190400221960186,0.0025649626192174183,0.0,0.10833485385849208,,
accurate,furry,0.061361280683718294,1017978932.1782224,0.0007725823623814743,0.00030327985131927733,0.0,0.5,0.010573023942196516,0.04944764543127624,0.021606436845390858,0.003485133399792432,0.0,0.10824239126853978,,
pfp,furry,0.016034043285580515,2514503539.5871024,0.00030026345158589454,0.0006344278148317667,0.0,0.5,0.026438538848583708,0.011183819561461425,0.007570427768804686,0.00733414138748188,0.0,0.10804177327392597,,
asleep,furry,0.012763881566825973,3180211849.1855774,0.0006380389945692495,0.0005415336698767875,0.0,0.5,0.03349609410491017,0.008423252058229936,0.017608180818280007,0.006254411643264952,0.0,0.10776549145870477,,
gif,furry,0.05030486066619436,1436224775.066008,0.0009199632014719411,0.000455156035940199,0.0,0.5,0.015007087787200595,0.040114163962329454,0.02598618694200299,0.005250424786594747,0.0,0.10773252965423794,,
pussy,furry,0.012249342663138598,2923139119.277845,0.0009954875454854949,0.0009735399438206176,0.0,0.5,0.030770718786532637,0.007988894525230406,0.028230561143094957,0.01127571867926321,0.0,0.1073483514915974,,
fcf,furry,0.05857298704985161,759326253.4787043,0.0007457403769815137,0.00027356180761016046,0.0,0.5,0.007830898681330035,0.0470938557850409,0.02080876742734272,0.0031397138284273768,0.0,0.10733430981839472,,
agree,furry,0.13596298885636043,543644454.9523914,0.003934935027390496,0.0002908676884289607,0.0,0.5,0.005544332344488849,0.11242405729673874,0.11558279412201865,0.003340864011563114,0.0,0.10724941165409752,,
christmas tree,furry,0.007957012149589751,3132510657.14376,0.000381623009816831,0.00033321288836556806,0.0,0.5,0.03299038643418751,0.004365444326765995,0.009988208365124507,0.003833051887543095,0.0,0.10721233607122573,,
witch,furry,0.005816463825373678,2869360124.9326863,0.00036728505488269053,0.0005743523573407706,0.0,0.5,0.03020057685087083,0.0025584608650496016,0.009562124079707489,0.006635870701187228,0.0,0.10712663976725766,,
sonic,furry,0.012512233818724051,2584510787.39118,0.0006755510859667099,0.0007972510551863023,0.0,0.5,0.027180725798328444,0.008210818956928718,0.018722936216173366,0.009226672889287264,0.0,0.10710214260390948,,
tag,furry,0.03981077055383385,1572685456.7035913,0.0010601750630953378,0.0007020046988610105,0.0,0.5,0.016453785668370354,0.03125538368427075,0.030152894895906616,0.008119602858097002,0.0,0.10699367591124827,,
bskyappprofiledid,furry,0.0599725082818393,241665652.29394636,0.00032543823292374577,4.033925648551769e-05,0.0,0.5,0.0023428820166617246,0.04827528752003752,0.008318552502502007,0.00042891514898991696,0.0,0.10698524306833525,,
sexy,furry,0.04364856104079521,1789716040.2628887,0.0016698715886087282,0.0009949374438785285,0.0,0.5,0.01875465124823126,0.03449512551164173,0.04827138596300003,0.011524426682072288,0.0,0.10697916715061058,,
cutie,furry,0.009073025098901268,2618383854.5396004,0.0005586800812128443,0.0006916362545745244,0.0,0.5,0.02753983359322051,0.005307547300874642,0.015249853843181164,0.007999088075353688,0.0,0.10677888544829563,,
yaoi,furry,0.004593756534124919,2866874925.184511,0.00018105836114507576,0.0003161582566717119,0.0,0.5,0.030174229824263436,0.0015262898886640522,0.004027982837721341,0.003634822030048356,0.0,0.10676969667189226,,
books stayed,furry,0.09978869036197463,116717065.95329013,0.002021484925307591,5.210953606937234e-05,0.0,0.5,0.0010182304544318062,0.08188685410489477,0.05872035989258712,0.0005657237817686171,0.0,0.10675606916280402,,
ghost,furry,0.0067306111001434864,2790851462.012134,0.0006086962030761249,0.000694025223785087,0.0,0.5,0.02936826152796867,0.0033301551960743907,0.016736194373705646,0.008026855607052408,0.0,0.10670627004939742,,
choose books,furry,0.09938866025964763,109233222.75276333,0.00201598315190263,4.992320805419574e-05,0.0,0.5,0.0009388899442476112,0.08154916129463861,0.05855686243422943,0.0005403115947061817,0.0,0.10669954383829892,,
influenced book,furry,0.09719104099899652,120987810.73112953,0.0019501285914493105,5.617588223455439e-05,0.0,0.5,0.0010635070670573098,0.07969400034628663,0.05659984740237219,0.0006129878467638584,0.0,0.10666006368680819,,
book day,furry,0.0981604708273076,125554413.9589978,0.0020044794438740755,5.48165868288318e-05,0.0,0.5,0.0011119202446453111,0.08051236246744743,0.0582150041122088,0.0005971884475504053,0.0,0.1066270351197129,,
stream,furry,0.03788395367665232,2309175053.5382857,0.0020503275555820827,0.0011311762882177342,0.0,0.5,0.024261733910004194,0.02962882557696983,0.05957748293185624,0.013107961711347515,0.0,0.10661591275319758,,
door,furry,0.01013119775468101,3226423383.2082915,0.0013309290027818967,0.0009135085283932815,0.0,0.5,0.033986009057363785,0.006200823321323641,0.03819895163447913,0.010577959903876976,0.0,0.10655192012219265,,
moon,furry,0.010053040973555454,2607004204.831683,0.0009231308891899489,0.0008932487130210385,0.0,0.5,0.02741919140586415,0.006134845828866614,0.026080321842269542,0.01034247546855163,0.0,0.10638165183841378,,
porn,furry,0.017493433782221075,2613334152.682979,0.0015950141262200182,0.0012405358682216706,0.0,0.5,0.0274862988102424,0.012415791043619548,0.046046829635648386,0.014379072946641702,0.0,0.10634971369168701,,
hungry,furry,0.007537239164977196,2682469497.3940578,0.0006156984601369842,0.0006207306767094065,0.0,0.5,0.028219242215677596,0.004011085197243418,0.016944282047979074,0.007174936440296807,0.0,0.10634481712799834,,
bag,furry,0.006083584987317604,3099101137.3004055,0.0008476065451763952,0.0005889061125498859,0.0,0.5,0.03263619296989978,0.0027839561348580568,0.02383594764117758,0.006805032303319953,0.0,0.1062624953259209,,
feet,furry,0.011416717650833385,2657642039.4453225,0.001302086372507405,0.0011420149531141464,0.0,0.5,0.027956032107254877,0.0072860187199864715,0.037341828595210014,0.013233941975032896,0.0,0.10625841186368618,,
tattoo,furry,0.008105809565194414,2521322873.168669,0.00038679134240936995,0.0004381346641666388,0.0,0.5,0.026510834511517912,0.0044910544174619075,0.010141796886612035,0.005052581516707345,0.0,0.1062247907554385,,
socks,furry,0.007615846637435287,2217451242.217622,0.00037595451600565917,0.0006631822667542352,0.0,0.5,0.02328931722632648,0.004077443149125264,0.009819756438331731,0.00766836091266715,0.0,0.1062045945019677,,
male,furry,0.006481750463815013,2591931014.4041924,0.0008799503039813167,0.000927256060029919,0.0,0.5,0.027259391876855252,0.0031200748867300744,0.02479711451758341,0.01073775058632348,0.0,0.1061246158032031,,
wtf,furry,0.054584540068964765,1034554152.2394692,0.0012467351976453744,0.00033032061690473947,0.0,0.5,0.010748747348050616,0.043726934491622016,0.035696945074762926,0.0037994343594833896,0.0,0.10608895372574798,,
reviews covers,furry,0.0972997652465927,102383391.49174389,0.002150859960527277,4.784782541779754e-05,0.0,0.5,0.0008662709579376531,0.07978578193097279,0.06256502739821045,0.0005161889509783503,0.0,0.10601366597915698,,
smell,furry,0.00787770554379732,2498226389.3174486,0.0006170322233866717,0.0005668059222685092,0.0,0.5,0.026265975451391175,0.004298496188548061,0.016983917795459727,0.006548156772453922,0.0,0.10583661693212795,,
comics,furry,0.00871945480027403,2293062348.1652603,0.0007133966181765922,0.000773640526847642,0.0,0.5,0.024090913887391555,0.005009074393280966,0.019847600550936886,0.00895224235616504,0.0,0.10582284447041802,,
discord,furry,0.01399498255813674,2056289226.8067672,0.0008414378901465906,0.0008418058010859842,0.0,0.5,0.021580746351390165,0.009462508731781519,0.023652632309079557,0.00974454281981118,0.0,0.10580639805409012,,
headphones,furry,0.009300700702719284,2260692997.926548,0.00020873394857609103,0.0002259557280854865,0.0,0.5,0.023747747857123903,0.00549974387316465,0.004850424597944887,0.002586377554184705,0.0,0.10573606308115116,,
spotify,furry,0.05291982871736358,584187546.1058915,0.0008616110592981138,0.00016631766639999983,0.0,0.5,0.005974152885936936,0.04232163761191876,0.024252122989724432,0.0018931908186754689,0.0,0.10559116162467162,,
rp,furry,0.003905858250960204,2222817705.4963436,0.0002547487806903092,0.0004749792035358297,0.0,0.5,0.023346210178651905,0.000945587828841615,0.006217857886027408,0.005480833965644436,0.0,0.10555950291286499,,
coffee,furry,0.04960063742331819,1897811467.1241302,0.002196374631422862,0.0006897090384309053,0.0,0.5,0.019900632809569357,0.039519680885802995,0.06391759728098771,0.007976687604421866,0.0,0.10551049086779103,,
perfect,furry,0.09472523306905048,1361965352.6114573,0.003776550641490107,0.0007250881293969266,0.0,0.5,0.014219821097391679,0.0776124429720501,0.11087604910869113,0.008387906813747523,0.0,0.10549520245785363,,
hugs,furry,0.010419923615661518,2091490622.433797,0.00054901029765261,0.000559024307928773,0.0,0.5,0.021953936517646936,0.006444556597447025,0.01496249467394643,0.006457709301682647,0.0,0.10547564865117247,,
noise,furry,0.008116827445799326,2381374076.6319313,0.0005019951431011263,0.0003992998428448639,0.0,0.5,0.025027157125531625,0.004500355365172833,0.013565334575253421,0.004601195568617809,0.0,0.10547425016451137,,
vampire,furry,0.006032167853679026,2217250528.8905406,0.00034761204694980013,0.0004484996184374866,0.0,0.5,0.02328718934933271,0.002740551410431759,0.008977496804367859,0.005173055734206268,0.0,0.1054640348345461,,
horny,furry,0.013413702528282754,2018616495.9462562,0.000981816472176198,0.0008926153181922828,0.0,0.5,0.021181356144190953,0.008971810442614497,0.027824294731418262,0.01033511337660523,0.0,0.10538339166623986,,
alt,furry,0.030333548406895578,1541700234.790679,0.0010916852198692044,0.0005836025377877443,0.0,0.5,0.016125293575622084,0.02325501130828083,0.03108928943013704,0.006743387649352388,0.0,0.10529022838069094,,
day parade,furry,0.007935647752221007,2281257086.298719,0.0003861244607845262,0.00029437935020296417,0.0,0.5,0.023965759541655998,0.004347409175548842,0.010121979012871709,0.0033816808539040254,0.0,0.10527848559685235,,
streaming,furry,0.016940093984290666,1939403782.1069613,0.0009651444315551046,0.0007286865775872777,0.0,0.5,0.020341576774061725,0.01194867901804268,0.027328847887910106,0.008429732394315907,0.0,0.10523516551730672,,
tysm,furry,0.0317306705939124,777884410.1678557,0.0002830912497461682,0.0002306389611049517,0.0,0.5,0.008027644334645147,0.02443441784509004,0.00706011751999128,0.0026408118351898867,0.0,0.10522488275049088,,
colors,furry,0.008380985098331784,2071475365.3754814,0.0007517423116051074,0.0007365296117942067,0.0,0.5,0.021741743308366073,0.004723348933695416,0.020987128291005658,0.008520893762152775,0.0,0.10508836161316515,,
parade,furry,0.02195409261012671,2276452117.7528877,0.001492481076400293,0.0007455214349323601,0.0,0.5,0.023914819316743427,0.01618133870222549,0.0429998315480732,0.008625407764641385,0.0,0.10506653345503554,,
toilet,furry,0.005453581331254357,2361877589.378714,0.00036628473244542493,0.0002478442841648666,0.0,0.5,0.024820463692221715,0.0022521268953831367,0.009532397269097,0.0028407932126561933,0.0,0.10505887034900616,,
bathroom,furry,0.00574248461685319,2434742768.0173736,0.0005426749222165945,0.0003339745709248524,0.0,0.5,0.025592949204404386,0.0024960099477799123,0.01477422487341333,0.0038419050969171536,0.0,0.10497604511993584,,
lovely,furry,0.07208799209811846,1597443859.06054,0.0032395442130846845,0.0008026981459922922,0.0,0.5,0.016716263678894092,0.058502797284259576,0.09491770627929329,0.009289985662826739,0.0,0.10494939811619512,,
tea,furry,0.026528603306315644,1632711156.8527272,0.0010308322716022131,0.0004952969281890509,0.0,0.5,0.017090152511767168,0.020042996521366485,0.029280908451332258,0.005716991493694503,0.0,0.10492563700884881,,
angel,furry,0.003994384653126867,2272279284.472537,0.000505329551225345,0.0004725719553838143,0.0,0.5,0.023870580720008357,0.001020319028707891,0.013664423943955053,0.005452853973657837,0.0,0.10492393509732681,,
lmaooo,furry,0.036736119037802495,564026607.5000428,0.000306765547428121,8.278456727136433e-05,0.0,0.5,0.005760415223091772,0.028659859735030033,0.0077636520377728675,0.0009222666361070139,0.0,0.10490526346012233,,
post character,furry,0.01969560796193908,1240232348.4935906,0.0001775572326146461,0.00018653016038457454,0.0,0.5,0.012929259764908607,0.01427479711115443,0.003923939000584627,0.002128125226764676,0.0,0.1048667089262876,,
ate,furry,0.007993618402911377,2625773909.475631,0.0011261963439548682,0.000649686836674735,0.0,0.5,0.027618179800269937,0.004396346172615143,0.03211486439619893,0.007511500463874622,0.0,0.10484947656229503,,
morning bluesky,furry,0.020877077364824935,1370044732.9716485,0.00025258141540956703,0.00010912819159383599,0.0,0.5,0.014305475238262054,0.015272156361299147,0.006153449796371347,0.0012284645645688603,0.0,0.10484368966335236,,
santa,furry,0.013751762129647172,1781986547.5971806,0.0007944227355951068,0.0006606029283682196,0.0,0.5,0.018672706467303846,0.009257189708211622,0.022255472210386547,0.007638380676806953,0.0,0.1048071676978556,,
cum,furry,0.015529744236718688,1915356892.2847688,0.0010511721611599473,0.0007468398479620926,0.0,0.5,0.020086641915632093,0.010758106191319988,0.029885353600412213,0.008640731978713815,0.0,0.10480269194646165,,
manga,furry,0.006906034812341105,1991828565.8174942,0.0004738193944514782,0.00047173946521121936,0.0,0.5,0.020897361946791822,0.0034782423675471866,0.012728029409724631,0.005443177751312988,0.0,0.10478920024134623,,
painting,furry,0.007031207731718348,2334415217.6995993,0.0008759490142322542,0.0006253761103414197,0.0,0.5,0.024529319353476672,0.003583909402769235,0.02467820727514145,0.007228931370436927,0.0,0.10478286239620582,,
excellent,furry,0.06442068547550081,684441743.1897538,0.0017695703915228676,0.0002423162618558712,0.0,0.5,0.007037005077198845,0.05203029857622288,0.05123415808717882,0.002776539753876743,0.0,0.10478266493162453,,
holy shit,furry,0.03730132718116011,715866630.1295137,0.0006372053925381948,0.00022759006388486797,0.0,0.5,0.007370158310834965,0.029136990643928655,0.0175834084761046,0.0026053738103587187,0.0,0.10473758286373552,,
shower,furry,0.007708446400859917,2090133021.797755,0.0005418413201855398,0.0003919623797312994,0.0,0.5,0.02193954381536766,0.004155612952242621,0.014749452531237925,0.004515910568420545,0.0,0.10466528309489127,,
warm,furry,0.008728774893269571,2546400410.4676156,0.0014578032319084184,0.0009437222693452321,0.0,0.5,0.02677669585443348,0.0050169421221773775,0.041969302113576225,0.01092914107687444,0.0,0.1046432355470743,,
mario,furry,0.005316889976584997,2089490101.8850605,0.0005420080405917507,0.0004833475957409898,0.0,0.5,0.021932727852965194,0.0021367363599521733,0.014754406999673005,0.005578101688810019,0.0,0.10462614074682107,,
yay,furry,0.04848161207852732,686301650.3069738,0.0011688767679448675,0.00026711259107368984,0.0,0.5,0.007056723018318331,0.03857503494233002,0.03338320831557982,0.0030647531199274195,0.0,0.10462546729343705,,
fish,furry,0.011559854762664941,1947409981.02187,0.0006865546327766317,0.0004504376291976369,0.0,0.5,0.020426455076496,0.007406850560553395,0.01904993113288875,0.005195581673417624,0.0,0.10459022090444775,,
character love,furry,0.017510294173083515,1248438039.9091172,0.00017639018977116957,0.0001618655179566252,0.0,0.5,0.013016253001655754,0.01243002405443357,0.0038892577215390556,0.0018414424861803434,0.0,0.10453918905788737,,
awake,furry,0.013889996116420125,1793215665.9947333,0.000543841965060071,0.0002855773349427602,0.0,0.5,0.018791752785981105,0.009373882485066976,0.014808906152458903,0.0032793730314885274,0.0,0.1045033855725825,,
macys,furry,0.012792575241811968,1875671681.572249,0.0006708829145928038,0.00040200040208257553,0.0,0.5,0.01966591625632419,0.008447474354717705,0.01858421109999108,0.004632584781968018,0.0,0.1045000294899654,,
hat,furry,0.011956398161832018,2104187415.1157277,0.0009194630402533083,0.0005111691902381137,0.0,0.5,0.022088542492424233,0.007741600005843369,0.025971323536697746,0.00590147840027709,0.0,0.10445718574576086,,
lmfao,furry,0.029210501474143773,969131733.929378,0.0006005269031717891,0.00024595364134899093,0.0,0.5,0.010055166802985072,0.02230697046694312,0.016493425420386648,0.0028188178418189856,0.0,0.10441244084905457,,
magic,furry,0.009835206884841892,2120141392.930241,0.0012315636406801792,0.0008468615722256933,0.0,0.5,0.022257679753234522,0.0059509571535910286,0.0352460884471705,0.009803307195995955,0.0,0.10427039747796751,,
snow,furry,0.04216246757773613,1775175042.652777,0.0024012740106561016,0.0008798404024273464,0.0,0.5,0.018600493800238198,0.03324061222645531,0.070006638987703,0.01018662762932856,0.0,0.10425218360257778,,
friday sale,furry,0.009366367379349868,1649211690.857446,0.0005531783078078834,0.0005007079479933912,0.0,0.5,0.017265084127939173,0.005555177612882158,0.015086356384823474,0.005779885005789636,0.0,0.10422262908048523,,
nerd,furry,0.01091992021121686,1538254429.6767402,0.0003374421021709331,0.00029096516757363115,0.0,0.5,0.016088762621083115,0.006866637972047099,0.00867527422982788,0.003341997033800334,0.0,0.104215720055491,,
dandadan,furry,0.005892507015297501,1793130639.8148227,0.00022807351569655953,0.00020747004950249248,0.0,0.5,0.018790851374725904,0.002622654130398484,0.005425142936414351,0.0023715143136891306,0.0,0.1042019326792858,,
pants,furry,0.006601682836429637,1873206418.1517408,0.0005961921726103047,0.0004927307884244809,0.0,0.5,0.01963978058615037,0.003221318017467803,0.016364609241074524,0.005687164668408938,0.0,0.10419648406284504,,
bird,furry,0.017435900002178564,1892964759.5888076,0.0013544365800576385,0.000748527183606733,0.0,0.5,0.01984925008571178,0.012367222838991455,0.038897531683825634,0.008660344264126192,0.0,0.10410026634064008,,
ngl,furry,0.012930344961891242,1501532381.4684896,0.0006285359314152261,0.0004643709269762955,0.0,0.5,0.015699451145443688,0.008563775212256026,0.017325776117480353,0.005357531557922621,0.0,0.10403126178865978,,
yum,furry,0.03395162078920985,347226019.58683115,0.000317102212613199,7.140495371366645e-05,0.0,0.5,0.0034619879588678533,0.026309274033477208,0.008070829080747927,0.0007899988032754031,0.0,0.10402920548953921,,
nov,furry,0.07718697271311424,445245895.54254353,0.002402274333093367,0.0002429018147506749,0.0,0.5,0.004501152831532513,0.06280719608650769,0.07003636579831349,0.002783345768159325,0.0,0.10401350984149113,,
apple music,furry,0.022293060794757635,874656347.3835969,0.00026975361724929336,0.00011910100117770851,0.0,0.5,0.009053579093629582,0.016467484965193152,0.006663760045184753,0.001344380795310178,0.0,0.10395055775781396,,
shirt,furry,0.008212268949718856,1815235407.5135696,0.0006845539879021005,0.00045674238000458867,0.0,0.5,0.01902519668364395,0.0045809240760927745,0.018990477511667773,0.0052688632239334355,0.0,0.10391034600295929,,
crying,furry,0.008391746555567433,2016822852.9954062,0.000920296642284363,0.0005359962540638283,0.0,0.5,0.021162340707470056,0.004732433416876101,0.025996095878873155,0.00619004900165555,0.0,0.10389023581655199,,
meds,furry,0.006419341633017498,1799998699.7852392,0.00035828215294730003,0.00019279619628429003,0.0,0.5,0.018863663614029653,0.003067391317833088,0.009294582784213083,0.002200956785121048,0.0,0.10385362233833985,,
trees,furry,0.006597016935923947,1850921463.039361,0.0006203666315108904,0.0003888833204126623,0.0,0.5,0.019403525007208842,0.0032173792112505295,0.01708300716416136,0.004480121962667706,0.0,0.10377504165738015,,
birds,furry,0.021427651188831515,1449622902.7738469,0.001041669098005924,0.0004401397171718797,0.0,0.5,0.015149129016468747,0.01573693343882586,0.029602948899612562,0.005075886703159509,0.0,0.10369904260494625,,
shoes,furry,0.006927402600973142,1733148109.8801358,0.0004991608961955403,0.00029821377978342015,0.0,0.5,0.018154942203509997,0.0034962803815619756,0.013481108611857032,0.003426249299763881,0.0,0.10366388196169156,,
xmas,furry,0.008235545192017201,1752855918.2615898,0.0006640473779381553,0.00037728744019193257,0.0,0.5,0.018363875973192244,0.00460057314657074,0.018381077894152734,0.004345340413294852,0.0,0.1036110884805325,,
train,furry,0.006022572616094785,2223937987.521721,0.0012872482563546317,0.0007667452363524163,0.0,0.5,0.023358086930350467,0.002732451413141433,0.03690088090448775,0.008872096828733576,0.0,0.10360942121477594,,
blackfriday,furry,0.013554315521587361,1696932769.2553144,0.0009918196965488543,0.0005197709715408997,0.0,0.5,0.017771002625317677,0.00909051150183815,0.028121562837523165,0.00600145885792992,0.0,0.10360598568106942,,
ofc,furry,0.01108073838982038,1341621323.0804505,0.000363450485539839,0.00023285238853138342,0.0,0.5,0.014004142382733575,0.0070023956121771525,0.00944817130570061,0.0026665390048639507,0.0,0.10357300543901922,,
kafka,furry,0.012744590289902609,1036770245.7019264,4.551467089558534e-05,3.74116589133143e-05,0.0,0.5,0.010772241424718982,0.008406966969983365,0.0,0.0003948870175147068,0.0,0.10351421508481999,,
tag people,furry,0.01726985934788976,782956356.3758385,0.00016071847158734165,0.00014054984642951633,0.0,0.5,0.008081414942738568,0.012227056549411277,0.0034235376886413856,0.0015936855949690457,0.0,0.10350640910083754,,
wake,furry,0.01662324073406312,1859321209.8995397,0.0013789444797706462,0.0006262744876681523,0.0,0.5,0.019492575536923008,0.011681201486012684,0.039625838543782634,0.0072393734141381035,0.0,0.10349795482944277,,
japanese,furry,0.006334175032784992,1635067831.8949528,0.0005483434160277662,0.00036903079988446656,0.0,0.5,0.01711513697431916,0.0029954963569159545,0.014942676800206105,0.0042493716078164006,0.0,0.10344042707033471,,
woke,furry,0.014872432711527219,2234859138.413975,0.001696213412790056,0.0007324092930621069,0.0,0.5,0.023473868309031542,0.010203224509005458,0.04905419197574292,0.008473002361754411,0.0,0.10343808873102145,,
j1,furry,0.03220164432194153,322138371.2966185,0.0003906259117522215,3.232160648662464e-05,0.0,0.5,0.003196019423540042,0.02483199902923043,0.010255749660618914,0.0003357241821456539,0.0,0.1034223598185671,,
ha,furry,0.03248510342688257,897975306.5688577,0.0010685110834058845,0.00028739059303189903,0.0,0.5,0.009300796742255996,0.025071286275823647,0.030400618317660697,0.003300448942071848,0.0,0.10340590269357663,,
love tag,furry,0.017083292206846703,716553630.4847176,0.0001317091209066389,0.0001276812392065696,0.0,0.5,0.00737744159526759,0.012069562446358043,0.0025614601809371873,0.0014441108505974351,0.0,0.10339080438056286,,
meat,furry,0.00810066362643852,1711545183.5917075,0.0007444066137318262,0.0004146416169315809,0.0,0.5,0.017925917202949483,0.0044867103780764335,0.020769131679862066,0.004779516493133697,0.0,0.10337615595259858,,
weed,furry,0.0064037067910454005,1554741701.344552,0.0004148003706528071,0.0002637548904400917,0.0,0.5,0.016263553635621947,0.0030541928767838884,0.010974147583705745,0.0030257258028879123,0.0,0.10336985635099337,,
holy,furry,0.055121635205122296,714068456.2271187,0.0019384581630145451,0.0003117167728741037,0.0,0.5,0.007351094838900401,0.044180333285484985,0.05625303461191648,0.0035831976551530457,0.0,0.10336776491319945,,
wrestling,furry,0.007850905921126142,1327574199.3878295,0.0003554479060417141,0.0003027550006401703,0.0,0.5,0.013855220775141022,0.004275872791356225,0.009210356820816694,0.003479032941149113,0.0,0.10336114762693725,,
cock,furry,0.016224274683163925,1623503283.6255176,0.0012885820196043192,0.0006695092886740108,0.0,0.5,0.01699253457136099,0.011344406914451134,0.03694051665196841,0.0077419013253853565,0.0,0.10334159161758938,,
ditto,furry,0.02376325733351752,442940124.4619967,0.0001775572326146461,6.604758842035843e-05,0.0,0.5,0.004476708031047426,0.0177085785676862,0.003923939000584627,0.0007277289297475984,0.0,0.10334116672374086,,
books,furry,0.1306561115722074,757009008.8974535,0.0053400546109362585,0.0004314334812609703,0.0,0.5,0.007806332243689405,0.10794415867574647,0.15733905409288637,0.004974692145873533,0.0,0.1032626578772796,,
listen j1fmtokyo,furry,0.03083083882974874,427458879.8228365,0.0005151660551917901,8.707407879272931e-05,0.0,0.5,0.00431258248551611,0.023674808217138146,0.013956737581624867,0.0009721246027207719,0.0,0.10326109512219166,,
j1fmtokyo,furry,0.030828582377724977,427320588.3971249,0.000515332775598001,8.706457044814793e-05,0.0,0.5,0.004311116378867952,0.023672903391424582,0.013961692050059947,0.0009720140850722403,0.0,0.10325999310074936,,
sun,furry,0.00822958372176534,1970014895.7879112,0.0011737116597249847,0.0006034224263812381,0.0,0.5,0.020666102731070283,0.004595540661188019,0.033526887900197186,0.006973758715815539,0.0,0.10321330253432642,,
chapter,furry,0.013915025775053477,1327195490.2180243,0.0008177635924646378,0.000451159359136112,0.0,0.5,0.013851205862222795,0.009395011734377168,0.022949097791297973,0.005203970504406284,0.0,0.10318557577957291,,
eating,furry,0.01191489720314391,2316952224.7678843,0.0018669351087500538,0.0008803059529779817,0.0,0.5,0.024344184158708333,0.007706566203921494,0.05412756765326648,0.01019203882911086,0.0,0.10316007470428097,,
gifs,furry,0.018493932032538154,969915048.772409,0.0005351725039371024,0.00021408112401020363,0.0,0.5,0.010063471172493583,0.013260380147890879,0.014551273793834661,0.002448356334148757,0.0,0.10315871296083608,,
color,furry,0.010984408062286987,1711154228.4532056,0.0013512688923396309,0.0008279912996941762,0.0,0.5,0.01792177246349988,0.006921076584362952,0.03880339678355909,0.009583973732690671,0.0,0.10313816973517118,,
videos,furry,0.010440673362134615,1978228716.331776,0.0013437664740601387,0.0006448780050048036,0.0,0.5,0.020753182149365123,0.006462072879741388,0.038580445703980414,0.00745560632123007,0.0,0.1031258043717437,,
spanish,furry,0.008027432100921076,1336980721.5175996,0.0003529470999485501,0.0001986490643718656,0.0,0.5,0.013954944706393663,0.0044248906312436935,0.00913603979429047,0.002268986000161416,0.0,0.1031083650565766,,
channel,furry,0.008474975722854643,1623128092.531159,0.0009981550719848698,0.0006294007802661734,0.0,0.5,0.016988556955576512,0.0048026928579356695,0.028309832638056264,0.007275711023024482,0.0,0.10310605981175616,,
