term,specificity,similarity,contextual_relevance,seed_closeness,subculture_relevance,uniqueness,normalized_specificity,normalized_similarity,normalized_contextual_relevance,normalized_seed_closeness,normalized_subculture_relevance,combined_score
dave,813271451.4430579,0.005706957614642873,0.0003009303332107383,0.0002005012531328321,0.0,0.5,0.0010524339333594951,0.0008856342459726252,0.003522142736326824,0.00016224898627944923,0.0,0.10003167989650498
wildlife,357863244.3595397,0.009290588933559453,0.00034194355313862837,9.782821365681862e-05,0.0,0.5,0.00043193337733530565,0.002601980504651851,0.00474593809386411,5.957201853930922e-05,0.0,0.10001698294641326
flowers,1110404784.1499581,0.008487944124298845,0.000440808754021713,0.0003699593044765076,0.0,0.5,0.0014572825840649486,0.0022175613797963305,0.007695981374431632,0.00033171352107766596,0.0,0.09993742096660871
truth,269250805.7705318,0.08810912077932907,0.0022723991366550484,0.000229389365509015,0.0,0.5,0.00031119759225303306,0.04035136938123265,0.062348891122011404,0.00019113820391302114,0.0,0.09992784036441264
gender,1845591753.9253106,0.019662796415424687,0.0008619445001105357,0.0009753169780178558,0.0,0.5,0.0024589859272014167,0.007569650982296338,0.020262270289631568,0.0009370943555660831,0.0,0.0998352913927131
duck,347856644.6367017,0.006953279994101078,0.00035178005710507354,9.726680284019065e-05,0.0,0.5,0.0004182992341746099,0.001482548538411053,0.00503944998855801,5.9010586243138194e-05,0.0,0.09981684977530157
lists,1418040270.0447457,0.021681010448303943,0.0008629448225478013,0.000749737591842855,0.0,0.5,0.0018764405770070477,0.008536255467043799,0.020292118956888577,0.0007115063387377489,0.0,0.09980439112445356
heaven,1074637727.2129598,0.007136211046088998,0.00045548014976827533,0.0003669724770642202,0.0,0.5,0.0014085494291249318,0.0015701616321515785,0.008133761827534402,0.00032872657938954686,0.0,0.09978603959274167
reported,129198671.24378385,0.032038413783287145,0.0009471386276843236,7.219174126479931e-05,0.0,0.5,0.0001203744450314362,0.01349683563883573,0.02280438178435333,3.393456529744516e-05,0.0,0.09977664569772068
blackfriday,2961079797.5875664,0.017407447267235268,0.0009918196965488543,0.0017024898914662695,0.0,0.5,0.003978855223724279,0.00648947288136363,0.02413762225516631,0.0016642950906050945,0.0,0.09977150352408405
xmas,2027053427.3893158,0.010049058992756847,0.0006640473779381553,0.0009057971014492754,0.0,0.5,0.0027062301962552807,0.0029652425516018205,0.014357208950620353,0.0008675718191713341,0.0,0.09976720448172215
marvel,865879932.021218,0.006605386575000891,0.00042396999299440855,0.00028005974607916355,0.0,0.5,0.0011241137822128767,0.0013159282822647676,0.007193528808938682,0.0002418105231287897,0.0,0.09976331174867062
paypig,371634180.2134267,0.004949162819746967,0.00032927280226659726,9.856100926473487e-05,0.0,0.5,0.00045069648529296103,0.0005226956104604778,0.0043678549752753535,6.030484218394001e-05,0.0,0.09974683435164611
happy friday,534320035.4287239,0.018446132026287313,0.0006870547939952645,0.00024410089503661513,0.0,0.5,0.0006723584185831748,0.006986941103257917,0.015043728297531516,0.00020585029630282916,0.0,0.09972960259352788
fish,1425891446.1831262,0.013305892805346838,0.0006865546327766317,0.0006513597134017262,0.0,0.5,0.0018871379230002339,0.0045250722416349965,0.015028803963903013,0.0006131246963650885,0.0,0.09970658919854627
f1,238072522.22921884,0.012351446464025171,0.0005139990123483136,8.885729518393461e-05,0.0,0.5,0.0002687167103269931,0.00406794921159831,0.009879908862069308,5.0600756839640455e-05,0.0,0.09968859502680813
adhd,547540145.1854199,0.00759406261990939,0.0004469774090515176,0.000184314809694959,0.0,0.5,0.0006903710176693092,0.001789445304444799,0.00788004815584984,0.00014606192354925347,0.0,0.09965500166450292
perfect,745253722.235802,0.14277965528846387,0.003776550641490107,0.00074672900230512,0.0,0.5,0.0009597587506637537,0.06653530378024199,0.10723133712079758,0.0007084976340915646,0.0,0.0996262380136122
flag,1200617680.709515,0.010396918958297526,0.0006115304499817107,0.000507013689369613,0.0,0.5,0.001580199017289201,0.003131846785482814,0.012790153919627487,0.0004687731496630426,0.0,0.09962399471673328
draw,11095883496.418762,0.016740007022200517,0.0024482891652075852,0.0098078197481776,0.0,0.5,0.015062648049062386,0.006169808701231486,0.06759728178136847,0.009769935056734364,0.0,0.09962075650104395
bsky,3625994737.4740233,0.02234609622233863,0.0012824133645745145,0.0024011120940224946,0.0,0.5,0.004884811865460147,0.008854791995603416,0.032808660093326836,0.0023629440224034876,0.0,0.09961505116870074
gay,11109652387.461756,0.023721171082213822,0.0026435187608805904,0.010089120564990752,0.0,0.5,0.015081408370934335,0.009513371068370358,0.073422746674361,0.010051246636099333,0.0,0.09961382432603116
repost,3822385666.828158,0.030582369452784364,0.0015366619840461908,0.002768006458681737,0.0,0.5,0.00515239747100458,0.012799477005446768,0.04039519635448278,0.0027298524244183816,0.0,0.09959334451567425
macys,364800009.65478384,0.016623904485630087,0.0006708829145928038,0.0001640150893882237,0.0,0.5,0.0004413848247527188,0.006114202491626734,0.014561174843543235,0.00012576142657647743,0.0,0.09958073021098436
dress,1898545305.1064441,0.007150378328562844,0.0006445410904114759,0.0008313934153641503,0.0,0.5,0.002531135939959801,0.0015769469178312976,0.013775159939108717,0.0007931652864057911,0.0,0.09956354455335724
pants,1642008066.4860008,0.0066359553147672746,0.0005961921726103047,0.0006814310051107325,0.0,0.5,0.002181600080199367,0.0013305688904806912,0.012332474355020048,0.0006431971385998517,0.0,0.09956345719875993
pray,517432198.55518365,0.007381282884684663,0.00047298579242042353,0.00018170255292086854,0.0,0.5,0.0006493484859401388,0.0016875364667393268,0.008656113504532024,0.00014344956683038076,0.0,0.09955325120845333
shirt,1966330695.9847877,0.008168879022634244,0.0006845539879021005,0.000896714763185783,0.0,0.5,0.002623494558175514,0.0020647481730843445,0.014969106629388999,0.0008584891334181427,0.0,0.0995521227580134
gratitude,549933280.8783325,0.01496001904935918,0.0006675485064685851,0.00024644705495769324,0.0,0.5,0.000693631701172585,0.005317300330307919,0.01446167928601988,0.00020819654598784045,0.0,0.09954220259767568
santa,1078246265.4925153,0.017185308580982897,0.0007944227355951068,0.0005413766434648105,0.0,0.5,0.001413466116997639,0.006383081662756788,0.018247485249783594,0.0005031374184827339,0.0,0.09954119130245538
beer,1009042628.2431482,0.010020594073411111,0.0006063621173891718,0.0004235852253473399,0.0,0.5,0.0013191751166945775,0.0029516095482387886,0.012635935805466285,0.00038534149367290695,0.0,0.09953931824844633
goddess,326502461.29529387,0.0038578047383375515,0.0003747874731621826,9.597850081581725e-05,0.0,0.5,0.0003892038370546453,0.0,0.0057259693354691716,5.77222349284092e-05,0.0,0.09951967439259611
ngl,1557512174.120725,0.007631881852919282,0.0006285359314152261,0.0006703536115300822,0.0,0.5,0.0020664731514815483,0.0018075584676879057,0.013297581262996606,0.0006321193211988096,0.0,0.09951270010444954
alt,3138572774.084848,0.016348710692765916,0.0010916852198692044,0.0019057990743261638,0.0,0.5,0.00422069208325798,0.005982401032503156,0.027117514202990838,0.0018676120520617237,0.0,0.09949665016424342
lovely,1170979820.4607728,0.1152132484425948,0.0032395442130846845,0.0011243290294501668,0.0,0.5,0.0015398169853502394,0.053332634463957286,0.091207577581661,0.001086112108190246,0.0,0.09945862883554511
birds,1174740170.2440155,0.025197953770530048,0.001041669098005924,0.0006939625260235947,0.0,0.5,0.0015449405186881435,0.01022066214169988,0.02562508084014049,0.0006557291389679274,0.0,0.09944351162572056
lions,193968713.65920645,0.013903577824303001,0.0006308700171021792,8.364700961940611e-05,0.0,0.5,0.00020862460545313796,0.004811327817296214,0.013367228153262956,4.5390271929909204e-05,0.0,0.09943804884634125
windows,813046366.0066549,0.008917386774518414,0.0006020273868276875,0.0003395874013074115,0.0,0.5,0.0010521272510549853,0.002423238867357881,0.012506591580685924,0.0003013404558814371,0.0,0.09939858723621646
vibe,1695098513.1789587,0.020106647144044178,0.00101065910245069,0.0009845288326300985,0.0,0.5,0.002253936615158895,0.007782229082464416,0.024699772155173272,0.0009463065626233123,0.0,0.09938472111053995
starter pack,796416702.7896622,0.0152618627630474,0.00076824763181999,0.0003913894324853229,0.0,0.5,0.0010294690839158355,0.0054618655164530286,0.017466445123225247,0.0003531444690018506,0.0,0.09936681524917906
bskyapp,194534220.0231229,0.0126975906340672,0.0006290360926338589,8.372404554588077e-05,0.0,0.5,0.00020939511640965445,0.00423373168148555,0.01331250559662511,4.546731080377364e-05,0.0,0.0993570550435432
onlyfans,1212935571.8063319,0.014066256781594328,0.0008070934864671379,0.0006151480199923107,0.0,0.5,0.0015969823298332775,0.004889241362207754,0.018625568368372352,0.0005769116174985276,0.0,0.09933445373783521
fixed,787318434.7229321,0.00836913898534455,0.0006217003947605778,0.00033621921492813314,0.0,0.5,0.001017072556346828,0.00216066078439197,0.013093615370073725,0.0002979721406355566,0.0,0.09929264512707969
princess,723843771.309725,0.00404271299946718,0.0005071634756936653,0.0002675943270002676,0.0,0.5,0.0009305873693679288,8.8560059321244e-05,0.00967594296914643,0.00022934462712373243,0.0,0.09928914334263805
ohio,512315700.1396269,0.013238979983484982,0.0007165643058946001,0.0002406352771316275,0.0,0.5,0.0006423771796211739,0.004493024979726652,0.015924263981613222,0.0002023845458035153,0.0,0.0992605989211728
gym,344833274.8008056,0.013548077596491594,0.0007097287692399516,0.0001609398889514766,0.0,0.5,0.0004141798471388461,0.0046410643522062315,0.01572029808869034,0.00012268610848275224,0.0,0.09923763734051037
german,412346969.1943455,0.008367056313478645,0.0005935246461109297,0.00017050298380221653,0.0,0.5,0.0005061682747930625,0.0021596633084389515,0.012252877909001363,0.00013224956921690842,0.0,0.09923295775262857
pra,344914297.64530814,0.012946554957103245,0.0007095620488337407,0.00016095284081764043,0.0,0.5,0.00041429024198742916,0.00435297078460755,0.01571532331081417,0.00012269906084445367,0.0,0.09919494610021833
bus,1020547283.6539937,0.0048626647624615835,0.0005995265807345235,0.0004250616339369209,0.0,0.5,0.0013348503833416434,0.00048126818565226047,0.012431969912543406,0.0003868179587497891,0.0,0.09919266780294929
wine,512196529.25601214,0.011809766672584751,0.000716731026300811,0.00024061597690086623,0.0,0.5,0.0006422148074934987,0.003808516808902939,0.01592923875948939,0.00020236524483432838,0.0,0.09915738791809378
sports,789364742.6984634,0.018903054677454005,0.0009301331462508082,0.00043652237177155327,0.0,0.5,0.0010198606818501987,0.007205779876849404,0.02229695444098421,0.0003982791350715407,0.0,0.09915471345756692
chapter,1945302611.2103214,0.007379684975389885,0.0008177635924646378,0.0009951010410287815,0.0,0.5,0.0025948434752750974,0.0016867711632257308,0.018943954152447092,0.0009568791755140334,0.0,0.09911680874817268
tiktok,1279201934.972425,0.012548440803742787,0.00086094417767327,0.0006753207773692504,0.0,0.5,0.0016872712498630408,0.004162297783721385,0.02023242162237456,0.000637086677081435,0.0,0.09909782842456373
dreams,1042581874.2823807,0.012234099050382105,0.0008215981618074893,0.0005346368288398381,0.0,0.5,0.0013648728456600971,0.004011746779917125,0.019058374043598954,0.0004963973459928717,0.0,0.09909299851825791
crypto,175845142.15550432,0.011755843555634042,0.000695890975524444,8.100445524503848e-05,0.0,0.5,0.00018393096572448688,0.0037826908430603776,0.015307391524968409,4.2747616451575e-05,0.0,0.09908413757122002
disabled,395888678.5878266,0.0072297767822675305,0.0006181992662301482,0.00016837851490149856,0.0,0.5,0.00048374360542235935,0.0016149740547863772,0.012989145034674202,0.000130125019034142,0.0,0.09907261158059355
french,438719450.7558543,0.015808947037999902,0.0008367697187726844,0.00022747952684258417,0.0,0.5,0.0005421011789834626,0.005723886345309062,0.019511078830330226,0.00018922829217628132,0.0,0.0990632023776041
names,1997399262.40911,0.010192865480014822,0.0009189628790346755,0.001097373619138196,0.0,0.5,0.0026658259488735983,0.0030341173058423456,0.021963644323280965,0.0010591556665659474,0.0,0.09905670726996446
poetry,195414699.5791068,0.0083325334447343,0.0006262018457282731,8.384338056510439e-05,0.0,0.5,0.00021059478309452768,0.0021431289076216968,0.013227934372730257,4.55866503887477e-05,0.0,0.09905219151808632
france,196513416.5890515,0.00808431148136715,0.0006227007171978434,8.399126490844952e-05,0.0,0.5,0.00021209180160447055,0.0020242453506278874,0.013123464037330734,4.573454039013864e-05,0.0,0.09904514239427954
gods,1175170035.895773,0.006980889543821238,0.0007289016159542092,0.0005583472920156337,0.0,0.5,0.001545526217127,0.0014957718705981208,0.01629239754444964,0.0005201087163295188,0.0,0.09903425844865253
lmao,1399292462.8859084,0.12908185736459543,0.0037603787620876464,0.0014013818276626254,0.0,0.5,0.0018508964067761422,0.05997487327650273,0.10674878366680929,0.0013631755064255923,0.0,0.09903232578275611
bears,1004989952.3310146,0.022534031519358767,0.001095853230024478,0.0006107491856677524,0.0,0.5,0.0013136532845937268,0.008944801825077672,0.02724188364989503,0.0005725126148748407,0.0,0.09902339071940962
religion,372956106.18871176,0.008176227688165616,0.0006562115188462414,0.00016520733520568312,0.0,0.5,0.00045249762938726756,0.002068267746798437,0.014123394390440466,0.00012695371800918793,0.0,0.09902013867835549
tom,385391238.2515346,0.006809453338263234,0.0006350380272574527,0.00016695884464479506,0.0,0.5,0.00046944068451714745,0.0014136641246203343,0.013491597600167153,0.00012870529446094245,0.0,0.09898895431919501
vibes,2259841454.324031,0.021956364571707524,0.0012995855664142408,0.0015053628551715487,0.0,0.5,0.0030234073966263634,0.008668133714959801,0.03332106221457212,0.0014671605122421833,0.0,0.09893958544317258
drinking,326357328.1256167,0.01105001740118791,0.0007499083871367871,0.00015787811809283233,0.0,0.5,0.0003890060909203388,0.003444642095392938,0.016919219556846787,0.00011962422048094468,0.0,0.09893248163192857
moon,1325587230.125618,0.012243630804176207,0.0009231308891899489,0.0007299802905321556,0.0,0.5,0.0017504719146429445,0.004016311923065864,0.02208801377018516,0.0006917482815139259,0.0,0.09891667686474843
potatoes,335455954.399362,0.009915931675003093,0.0007295684975790529,0.00015941335883947074,0.0,0.5,0.0004014031065518113,0.0029014824843905168,0.01631229665595431,0.0001211595199657989,0.0,0.09891456320836495
cars,1270956941.1932583,0.006334584720732453,0.0007702482766945212,0.0006257822277847309,0.0,0.5,0.0016760373213900507,0.0011862303005098955,0.01752614245773926,0.0005875462321550789,0.0,0.09890741432161934
trans,3915180453.7653713,0.04092673213910132,0.0020628315860479027,0.0032228136139459936,0.0,0.5,0.005278831768839111,0.0177538114821442,0.05609559533166844,0.003184676980576209,0.0,0.09890544778806667
huh,1644373054.4593236,0.014829474137636342,0.0010418358184121348,0.0009717498438259179,0.0,0.5,0.0021848224120098437,0.005254777081992062,0.025630055618016654,0.0009335270848958121,0.0,0.09889555725412306
mood,1822980839.4670115,0.015038484594702375,0.0010740128568108454,0.0010960405535004796,0.0,0.5,0.0024281782149657496,0.00535488065964429,0.026590187748117045,0.0010578225499252223,0.0,0.09889430460460939
technology,383779144.4358274,0.0055607736043494045,0.0006377055537568276,0.00016673614005835764,0.0,0.5,0.0004672441823605097,0.0008156207996056659,0.013571194046185838,0.00012848258135384136,0.0,0.09889079319713284
pumpkin,599532480.236281,0.011623808319887803,0.0008164298292149503,0.00030616150019135096,0.0,0.5,0.0007612113589417247,0.003719453818177082,0.01890415592943775,0.0002679132758924716,0.0,0.09888672307054426
arcane,2126102002.525381,0.011613669955833914,0.0010360006041947522,0.0012527839643652562,0.0,0.5,0.002841185374904621,0.0037145981447931683,0.025455938392350785,0.0012145719577831835,0.0,0.09888347594691062
cats,3188095629.858757,0.037734323519104274,0.0018807729024655614,0.0025252525252525255,0.0,0.5,0.004288167721741546,0.0162248376275559,0.050663137890893176,0.002487089203238723,0.0,0.09884681770020207
dick,4179535875.161445,0.014010928017780231,0.0014346290954450984,0.002929220468675275,0.0,0.5,0.005639020020637986,0.004862742175121069,0.03735063229426806,0.0028910726024499495,0.0,0.09884492025158145
lock,324266680.6191757,0.009979501084769948,0.0007547432789169042,0.00015751752382452548,0.0,0.5,0.0003861575521368483,0.0029319284507609567,0.017063488115255654,0.00011926361241632348,0.0,0.09884048786962003
turkey day,2161937154.618388,0.014345372396005236,0.001132031558172251,0.0013385089010841923,0.0,0.5,0.0028900113105225196,0.005022921140594652,0.028321410449023452,0.001300300174332885,0.0,0.09882437443187458
smile,1113774893.1751533,0.014801022215639633,0.0009888187292370575,0.0006385696040868455,0.0,0.5,0.001461874408479769,0.005241150303586172,0.02404807625339529,0.0006003340977014181,0.0,0.09882382332631971
los,685704079.3835812,0.0133109999099485,0.0008922876140409258,0.0003698498409645684,0.0,0.5,0.0008786214634429538,0.004527518240984728,0.021167679863094112,0.00033160405337765954,0.0,0.09882098505587131
dogs,2256790396.87159,0.02448180722523727,0.0014097877549196691,0.0015660763763402,0.0,0.5,0.0030192502847951443,0.009877670540641176,0.03660939039071906,0.0015278763563063911,0.0,0.0988065306880599
paul,348517390.4599412,0.007205300048172226,0.0007022263509604596,0.00016152479405588758,0.0,0.5,0.0004191995103319862,0.001603251154953628,0.015496433084262788,0.00012327103596559624,0.0,0.09880550202587457
ads,167345560.52329686,0.009096403594090535,0.0007312357016411624,7.963685593692761e-05,0.0,0.5,0.0001723501574590124,0.002508977276577431,0.01636204443471599,4.1379964819199365e-05,0.0,0.09878495717071162
flight,187286965.1682046,0.0057106688641202896,0.0006533772719406556,8.271298593879239e-05,0.0,0.5,0.00019952062228069574,0.0008874117137389003,0.014038823166545613,4.4456212513607354e-05,0.0,0.09878024761799081
based,1565610344.1875374,0.07263417068098094,0.002501139533976452,0.001382767262985049,0.0,0.5,0.0020775070304303177,0.032939788685320714,0.06917428636811368,0.001344560229555925,0.0,0.09877518112946179
tea,949671884.3638606,0.016352091267185606,0.0010308322716022131,0.000557607862270858,0.0,0.5,0.0012382815820246773,0.005984020126584289,0.02530172027818958,0.0005193692582942069,0.0,0.09874492962214719
laugh,563384756.8665739,0.020807851207331543,0.0010860167260580327,0.00034057625502349975,0.0,0.5,0.0007119595402414121,0.008118064123374201,0.026948371755201133,0.00030232934743100725,0.0,0.09874084668789206
camera,752643189.645284,0.008411128605529058,0.0008129287006845207,0.00038334738940427816,0.0,0.5,0.0009698270115448435,0.0021807713150502487,0.01879968559403823,0.00034510211823273606,0.0,0.09872738806972087
universe,1119721807.5943334,0.008500839628769137,0.0008742818101701448,0.0005966587112171838,0.0,0.5,0.0014699771691378631,0.00222373755945369,0.020630403852467987,0.0005584216013235929,0.0,0.09870412108282973
films,161349226.65460995,0.008730827183223015,0.0007584111278535448,7.861635220125786e-05,0.0,0.5,0.00016418006205503441,0.0023338879191031406,0.017172933228531344,4.035942203911994e-05,0.0,0.09867571573293313
fascist,323908928.3710482,0.007563070511294197,0.0007555768809479589,0.0001574555188159345,0.0,0.5,0.00038567010929890826,0.0017746019277309387,0.017088362004636492,0.00011920160503542471,0.0,0.09866428851181464
chat,2245900859.4183574,0.022556114531981912,0.0014166232915743175,0.001562218350057081,0.0,0.5,0.003004413125649837,0.008955378274696255,0.03681335628364194,0.0015240181824154257,0.0,0.09864385828357408
eggs,560502210.6009321,0.010770492336567263,0.0008732814877328792,0.0002983738624496494,0.0,0.5,0.0007080320274456926,0.003310766214708382,0.020600555185210978,0.0002601253401962328,0.0,0.09864319715422337
bird,2168324001.8892903,0.020192419780113383,0.0013544365800576385,0.0014749262536873156,0.0,0.5,0.0028987134863313747,0.00782330907365585,0.034957764135831335,0.0014367227462554638,0.0,0.09861664333129538
deals,710300959.183501,0.016068702277250938,0.0010336665185077991,0.00041765279131282193,0.0,0.5,0.0009121350834324842,0.0058482936554884,0.025386291502084435,0.00037940883266383054,0.0,0.09861589412296728
og,533220231.654848,0.011995959143653328,0.0009179625565974099,0.000292525961679099,0.0,0.5,0.0006708599193409722,0.0038976919284041843,0.02193379565602396,0.00025427721568536135,0.0,0.09858901551144778
church,324051934.5015043,0.006400074545776799,0.000755243440135537,0.00015748031496062991,0.0,0.5,0.0003858649573101708,0.0012175960315780133,0.017078412448884157,0.0001192264021288191,0.0,0.09858177775184253
result,1355035682.03115,0.013741481971689506,0.0010836826403710796,0.0008185538881309686,0.0,0.5,0.0017905958748553768,0.0047336935448441305,0.02687872486493478,0.0007803252679330931,0.0,0.09857538203718749
spotify,568094151.4268548,0.009218911146556158,0.0008616110592981138,0.00029994001199760045,0.0,0.5,0.0007183761614127905,0.0025676511078458466,0.020252320733879232,0.0002616915496649684,0.0,0.09856901371248776
league,1218422403.3007498,0.011251233815578642,0.0010043237270146745,0.0007049203440011279,0.0,0.5,0.0016044582205619507,0.003541012790168759,0.024510730595878896,0.0006666873761908971,0.0,0.09856764234709756
christian,456737795.5893198,0.007451897774342143,0.0008037590783429192,0.00023094688221709007,0.0,0.5,0.0005666514457856385,0.0017213567989344657,0.018526072810848997,0.00019269578021158894,0.0,0.0985671004729653
george,157505930.1195398,0.0077477707373748055,0.0007769170929429586,7.793624814901411e-05,0.0,0.5,0.00015894351251577782,0.00186306235063697,0.017725133572785972,3.9679291966137306e-05,0.0,0.09854865452081164
feet,3383251755.261041,0.009690839212019174,0.001302086372507405,0.0022576194656967266,0.0,0.5,0.004554070888263611,0.0027936765824105834,0.03339568388271464,0.002219445904058654,0.0,0.09854515875275752
queen,822844895.2602974,0.008527002012561114,0.0008922876140409258,0.0004438526409232135,0.0,0.5,0.0010654778950608134,0.0022362677852340203,0.021167679863094112,0.0004056096846788443,0.0,0.09853317018165757
thanksgiving day,608705967.6637753,0.014247513138050097,0.001005157329045729,0.0003522118906734291,0.0,0.5,0.0007737103740251248,0.0049760523763939845,0.02453560448525973,0.00031396542825963536,0.0,0.09852608083980306
blue sky,534482176.3580321,0.011001787335097726,0.0009157951913166678,0.00029280433350413584,0.0,0.5,0.0006725793380466915,0.0034215427623078692,0.021869123543633778,0.00025455559816088693,0.0,0.09852447382713236
advice,1023321926.951197,0.009190566604930906,0.0009566416908383469,0.0005754567688102431,0.0,0.5,0.001338630876714192,0.002554075758251239,0.023087944123294894,0.00053721884773165,0.0,0.09847634783868396
cult,698361222.696306,0.007685423893619533,0.0008761157346384651,0.00037252272388615704,0.0,0.5,0.0008958670122518344,0.0018332019206717103,0.02068512640910583,0.0003342770385635831,0.0,0.09846921030928145
crying,398900896.2367871,0.011132795243405486,0.000920296642284363,0.00021915406530791147,0.0,0.5,0.0004878477974350937,0.0034842877584503277,0.022003442546290306,0.00018090251210996631,0.0,0.09846509409665302
loud,865199578.3945957,0.004984673809675447,0.0008486068676136608,0.00045262522631261314,0.0,0.5,0.0011231867901274337,0.0005397032625546021,0.019864288059538143,0.0004143826057068172,0.0,0.09842275969288157
block,778308886.3645489,0.12563404336169345,0.003773382953772099,0.0007797017640752412,0.0,0.5,0.001004796910719567,0.05832357543420914,0.10713681634115037,0.0007414716573975075,0.0,0.09842118197750963
gaming,2450854572.162419,0.00720382005182453,0.0011483701579809225,0.0015295604176364967,0.0,0.5,0.0032836656528085965,0.0016025423247285936,0.028808938680887897,0.0014913590005043713,0.0,0.0983890603613083
steam,1531574567.5992675,0.008114759681655063,0.0010386681306941271,0.0009034679268885954,0.0,0.5,0.0020311327710971663,0.002038828227602932,0.02553553483836947,0.0008652425554965798,0.0,0.09837480794339708
wear,1949339625.1811728,0.011017713693630962,0.0011927177860330312,0.0012412621676357223,0.0,0.5,0.0026003439677445518,0.003429170540795743,0.03013222959594854,0.001203049720230421,0.0,0.09832198384513104
beauty,632303284.7848165,0.00973742059681159,0.0009676452376482686,0.00035788418867654427,0.0,0.5,0.0008058620747774126,0.002815986295212382,0.023416279463121973,0.00031963794328452054,0.0,0.09832185189874629
david,147949534.3860199,0.00668577396163543,0.0008270999352124501,7.614986293024673e-05,0.0,0.5,0.00014592277908584905,0.0013544290592746372,0.01922254171351249,3.7892838400382176e-05,0.0,0.09831956795295722
medical,142713910.79708463,0.007864092409421536,0.0008574430491428403,7.51089079164789e-05,0.0,0.5,0.0001387891629200958,0.0019187735131013825,0.020127951286975036,3.685184355974004e-05,0.0,0.09831199169174165
elon musk,256501014.1200948,0.011154247599443454,0.0009541408847451828,0.00014395738861297056,0.0,0.5,0.0002938258086855976,0.0034945621610740756,0.023013322455152377,0.00010570295839483582,0.0,0.09830804297998172
mexico,683405630.2122068,0.006056390160505364,0.0008952885813527227,0.0003693580556991948,0.0,0.5,0.0008754897917544602,0.0010529916522956507,0.021257225864865135,0.0003311122492966122,0.0,0.09829010218203289
goals,766289527.293439,0.007963952889267115,0.0009581421744942453,0.00043125134766046146,0.0,0.5,0.0009884203525665199,0.0019666007435612076,0.023132717124180403,0.0003930079092913931,0.0,0.0982776544469523
para,223739570.7148045,0.01653025630497715,0.0010938525851499467,0.00013576810807141402,0.0,0.5,0.0002491878475488771,0.006069350582992235,0.02718218631538102,9.751336453191336e-05,0.0,0.09826639986655349
wearing,1989383117.6216488,0.008780745585110739,0.0011687100475386567,0.0012530501879575281,0.0,0.5,0.002654903830606024,0.002357795864618346,0.02941586158178038,0.0012148381915611536,0.0,0.09824677353552622
starter,667252428.7777469,0.021084971632169363,0.001283747127824202,0.000441222817522849,0.0,0.5,0.000853480810985664,0.00825078832462317,0.032848458316336177,0.00040297976066159955,0.0,0.0982242135194224
winning,133644874.1203704,0.009099406917276844,0.0009156284709104568,7.319036814755179e-05,0.0,0.5,0.00012643246356119965,0.0025104156897554873,0.02186414876575761,3.493323038760028e-05,0.0,0.09822416727719671
hat,532350062.74043995,0.006706729846694537,0.0009194630402533083,0.00029233355258349777,0.0,0.5,0.0006696743010608736,0.0013644656818280376,0.021978568656909468,0.0002540847992282,0.0,0.0982042690466025
cute,4406222556.929599,0.1535447449816946,0.0051933406534706355,0.004778331416890252,0.0,0.5,0.005947884046126711,0.07169114146973644,0.1495069995124718,0.0047402542975351954,0.0,0.09817761165282245
rules,1843677385.2357244,0.012269323439784771,0.0012610731525795147,0.0012088821021823504,0.0,0.5,0.002456377570966621,0.00402861716740548,0.03217188852517735,0.0011706684159177518,0.0,0.09817104634076586
context,946304796.6222968,0.008439851310008408,0.0010345001205388537,0.0005567541234602269,0.0,0.5,0.0012336938741544074,0.0021945277821600363,0.02541116539146527,0.0005185154868195818,0.0,0.09816443027471326
holidays,2147761719.971003,0.021177285636307427,0.0015383291881083002,0.0015542251899608565,0.0,0.5,0.00287069706685327,0.008295001242059657,0.040444944133244454,0.0015160247165013916,0.0,0.09815290136548052
covid,226921521.34043553,0.01415644268460481,0.0010785143077785405,0.00013662135391761732,0.0,0.5,0.0002535233033042528,0.004932435045776867,0.026724506750773574,9.836664302324984e-05,0.0,0.09814271090320585
parade,573932501.9618587,0.02874806030201006,0.001492481076400293,0.0004089501665011392,0.0,0.5,0.0007263310021400453,0.011920952021145553,0.0390768802172983,0.00037070587489026194,0.0,0.09811839745059257
findom,262885977.79003564,0.006970843096139491,0.0009309667482818629,0.00014541224371092046,0.0,0.5,0.0003025254180597123,0.0014909602196895681,0.02232182833036505,0.00010715786915545161,0.0,0.09807875575081774
language,210369064.41380772,0.016830254257904104,0.0011633749945399066,0.0001320306311064167,0.0,0.5,0.0002309703309010668,0.006213031759512722,0.029256668689743002,9.3775744571279e-05,0.0,0.09807592589727564
joke,652569619.8294787,0.027649521301235824,0.0015001502150859961,0.0004661461368138912,0.0,0.5,0.0008334752621732191,0.011394817177407746,0.03930571999960202,0.000427904033517293,0.0,0.09805232163746494
sex,5974015319.662347,0.009860854912757993,0.001925453971330092,0.004789320833545626,0.0,0.5,0.008084025349412367,0.0028751039910671237,0.051996378361706154,0.0047512441346449705,0.0,0.09803624386603317
blacksky,231538693.8141746,0.011643997610901671,0.00105700737537733,0.00013783597518952445,0.0,0.5,0.00025981427049072967,0.003729123287777407,0.02608276040474793,9.958131076649157e-05,0.0,0.0980279506344816
hot,2834251532.866886,0.11138352296011354,0.003928933092766902,0.0028754700287547,0.0,0.5,0.0038060497987128395,0.051498423737834816,0.11177828409961496,0.002837320106040875,0.0,0.09801747513696651
