term,specificity,similarity,contextual_relevance,seed_closeness,subculture_relevance,uniqueness,normalized_specificity,normalized_similarity,normalized_contextual_relevance,normalized_seed_closeness,normalized_subculture_relevance,combined_score
yeah,1248369585.9002326,0.4173601182559736,0.010123596505940415,0.0008521099375288801,0.0,0.5,0.0027337704594135696,0.19804301436224825,0.29612740388205483,0.0023667728976436687,0.0,0.10123215908242539
cheers,440036152.0692985,0.03694178982337772,0.0006920564061815925,0.00014987883257374713,0.0,0.5,0.0009636231506982611,0.015845261124706068,0.01450170007915449,0.00041629506152073844,0.0,0.10122341755631031
baby,1010282225.5784339,0.11252181835513797,0.0027128744498643395,0.0006019204136500502,0.0,0.5,0.0022123894519308187,0.0520435995298336,0.07484330895640529,0.001671860471075801,0.0,0.10118265204198963
day days,249858457.86784357,0.10995180766343995,0.0024376190592100854,0.0001574967320626936,0.0,0.5,0.0005471582124945563,0.05081271726463588,0.06662418543059545,0.0004374541130155475,0.0,0.10117828421738864
skeets,916349296.8226281,0.014521308937075721,0.0002492470072853483,0.0001752235264288127,0.0,0.5,0.0020066882968408843,0.005107184279617163,0.0012794153519885693,0.00048669106545563227,0.0,0.10116114653247579
det,2372708500.5177007,0.017824297723152156,0.0007700815562883103,0.0010757025682398816,0.0,0.5,0.005195929539437803,0.006689119456798175,0.016831530369935233,0.002987811281510318,0.0,0.10110635360979135
furry,5476194301.169916,0.009800117377429344,0.0013624391595557636,0.0024509601273384834,0.0,0.5,0.011992168328701723,0.0028460143241216297,0.03451932315443091,0.006807649749294692,0.0,0.10107531593623918
oomf,1851273234.0259905,0.0066632169810379544,0.0002467462011921843,0.0002482351754931862,0.0,0.5,0.004054052691321927,0.001343625607186468,0.0012047413042071357,0.0006894841378131216,0.0,0.10106425128337493
nsfw,7900476933.053192,0.03228207033241771,0.0028427496463026584,0.004935046701579713,0.0,0.5,0.017301038649771474,0.013613532633946646,0.07872138117118777,0.013707309664498282,0.0,0.10105692692405209
wallace,296331865.7055502,0.017854120406229294,0.0002569161459710513,3.262855651265988e-05,0.0,0.5,0.0006489290589890133,0.006703402748233048,0.0015084157651849674,9.062725341209965e-05,0.0,0.10100711146086729
religious,440566848.7714209,0.047992913105896505,0.0010368342062258068,0.00016462347079808487,0.0,0.5,0.0009647853089113067,0.021138091891094266,0.0247967621332882,0.0004572489438755498,0.0,0.10099830686808649
twitch,3604649351.648836,0.007843270559519569,0.0008659457898595981,0.0014708732139525579,0.0,0.5,0.007893723161298966,0.0019088010854162638,0.019694035534890207,0.004085415162213108,0.0,0.10091701503213649
kitty,2004011860.7054956,0.014473286171182912,0.000569850348428977,0.0004940602205275625,0.0,0.5,0.0043885308381334896,0.005084184230997074,0.010852628277568414,0.001372274032080347,0.0,0.1008981394825395
macys,2156138861.784506,0.016623904485630087,0.0006708829145928038,0.0005479903246678792,0.0,0.5,0.004721669602747875,0.006114202491626734,0.01386945980793835,0.0015220672726292829,0.0,0.10085503513165707
ffs,408085308.6755415,0.019186365917701512,0.00037312026910007323,0.00010110628130386122,0.0,0.5,0.0008936548714244478,0.0073414691104694485,0.004978269852095603,0.00028082715132447935,0.0,0.10085233114347687
vibe,3013180716.667236,0.020106647144044178,0.00101065910245069,0.0010913685123918563,0.0,0.5,0.006598482152350203,0.007782229082464416,0.02401517376650919,0.003031324131674252,0.0,0.10084334444910734
ball,4668004577.514053,0.01434314480030661,0.00130475389900678,0.0018913442001996924,0.0,0.5,0.010222335726973644,0.0050218542547453724,0.03279684178560583,0.005253291853548483,0.0,0.10083138406843307
gym,2467205291.148086,0.013548077596491594,0.0007097287692399516,0.0007538464815576729,0.0,0.5,0.0054028654802461065,0.0046410643522062315,0.015029396683476625,0.002093841818942837,0.0,0.10079725353526821
maam,684628751.8315438,0.010765576937486957,0.00022240502188538772,6.661337596589395e-05,0.0,0.5,0.0014992498043538804,0.0033084120309013407,0.00047791390580117794,0.00018502158690208032,0.0,0.10079457577165139
based,3135228579.339925,0.07263417068098094,0.002501139533976452,0.0019141067661326422,0.0,0.5,0.006865751433320836,0.032939788685320714,0.06852090624424388,0.005316515883404497,0.0,0.10079115693588901
fcf,102089765.60696322,0.03631632784474143,0.0007457403769815137,2.5352398336882668e-05,0.0,0.5,0.00022356358932239785,0.015545702037443973,0.016104702971529272,7.041740347262016e-05,0.0,0.10078370207719631
cis,1019302298.9910716,0.009975732871184187,0.0002987629679299961,0.00024542226965903205,0.0,0.5,0.0022321422643316663,0.002930123700574829,0.0027579614980609637,0.000681671167914887,0.0,0.10078056865012519
english,3750432958.442528,0.015867744340655847,0.0011773795086616253,0.0016765157686320009,0.0,0.5,0.008212970700025217,0.005752046756203247,0.028993443618604793,0.00465659641897555,0.0,0.10077020589631894
influenced,379784936.8898528,0.10981660607628461,0.00260600666948313,0.00022238030016088591,0.0,0.5,0.0008316806602197221,0.05074796374575222,0.07165223798121201,0.0006176710823452992,0.0,0.10076772466637189
perfect,1673218628.3021164,0.14277965528846387,0.003776550641490107,0.0010140185076304147,0.0,0.5,0.0036641357734570608,0.06653530378024199,0.10660467061277525,0.002816481085209037,0.0,0.10075677593175246
adhd,2043927552.2445,0.00759406261990939,0.0004469774090515176,0.00042281231249197425,0.0,0.5,0.004475941120816486,0.001789445304444799,0.007183643396573954,0.0011743798281452784,0.0,0.10073883563720894
skeet,507762210.4607339,0.020313669783879475,0.0004498116559571035,8.79430129276229e-05,0.0,0.5,0.001111934596166159,0.007881380613892219,0.007268273984059581,0.0002442655934019901,0.0,0.10073883301126162
day parade,1380195272.7582893,0.010350986173663151,0.0003861244607845262,0.00027704792619029947,0.0,0.5,0.003022451930505785,0.0031098477135800265,0.00536657490055906,0.0007695128224383144,0.0,0.10072668825869184
flowers,1727108468.9899993,0.008487944124298845,0.000440808754021713,0.0004596588590846852,0.0,0.5,0.0037821476636849052,0.0022175613797963305,0.0069994474120464185,0.00127672273486022,0.0,0.10070829968221687
gender,2031507386.0255089,0.019662796415424687,0.0008619445001105357,0.0008466743856748181,0.0,0.5,0.004448742538045824,0.007569650982296338,0.019574557058439912,0.002351675412864605,0.0,0.10065565930232578
trans people,839811414.9203758,0.01199330930059308,0.0003626168835087843,0.00012292185243231615,0.0,0.5,0.0018390800797442016,0.003896422811182629,0.004664638851413579,0.0003414208613839808,0.0,0.1005711707678309
species,1882024084.6325257,0.00659605063688599,0.00044497676417698637,0.00035457046857900417,0.0,0.5,0.004121393139166435,0.0013114569231798675,0.007123904158348808,0.0009848350997657047,0.0,0.10055481552541681
horny,2558901120.2849813,0.016463137639628138,0.000981816472176198,0.0011090789034573377,0.0,0.5,0.005603667671982546,0.006037204734296462,0.023153933082096644,0.0030805155232240438,0.0,0.10048104981713732
trolls,281620412.1709347,0.02168787848248668,0.0005406742773420633,8.6152409377815e-05,0.0,0.5,0.0006167128487078527,0.00853954484692833,0.009981431053451685,0.0002392921131437972,0.0,0.1004659542197216
shirt,2224293794.8697357,0.008168879022634244,0.0006845539879021005,0.0008645500774093425,0.0,0.5,0.004870920229193848,0.0020647481730843445,0.01427767793581019,0.002401325934306237,0.0,0.10045645996179697
gang,1503778757.1057928,0.008763905392189202,0.00045564687017448627,0.0002631578947368421,0.0,0.5,0.003293084027439621,0.002349730413810461,0.007442513428882927,0.0007309326480457973,0.0,0.10044955818668266
movies,6087586796.396733,0.013642233197170313,0.0019384581630145451,0.0032069533308549895,0.0,0.5,0.013331040055020598,0.004686159284853341,0.05171924549342122,0.008907454183068283,0.0,0.10042407090015706
pussy,2600237188.973149,0.01567983365736054,0.0009954875454854949,0.0011141652515625183,0.0,0.5,0.005694188399789699,0.00566204871523924,0.02356215120996849,0.003094643079203773,0.0,0.10040559063604793
sir,211966984.5649062,0.04299477778713968,0.001077513985341275,9.652418629746747e-05,0.0,0.5,0.0004641807100392005,0.018744282346725656,0.026011459977199523,0.0002681001805453203,0.0,0.10037035754143306
troll,593048716.4300712,0.021698570944083877,0.000641873563912101,0.00017950429107800887,0.0,0.5,0.0012987011861559656,0.008544665900079514,0.013003240853673716,0.000498581077890284,0.0,0.10036576130634833
tiktok,2387583908.4723234,0.012548440803742787,0.00086094417767327,0.0009269330412869911,0.0,0.5,0.005228504789025246,0.004162297783721385,0.019544687439327336,0.00257459736523037,0.0,0.10035922622273812
fish,1441577880.4407172,0.013305892805346838,0.0006865546327766317,0.0005315436178228063,0.0,0.5,0.0031568720265248537,0.0045250722416349965,0.014337417174035338,0.0014763858196828548,0.0,0.10024548997906739
jealous,427305830.34352076,0.01719700962593632,0.0005345056223122587,0.00011467844684054569,0.0,0.5,0.0009357453668545723,0.00638868576734825,0.009797235068924147,0.0003185244391271692,0.0,0.10024535954136253
socks,810017669.7659876,0.006970108073410462,0.00037595451600565917,0.00023655485856174442,0.0,0.5,0.0017738355709879046,0.0014906081875191955,0.0050629004395812294,0.0006570415428712126,0.0,0.10023632868408515
dreams,2223932762.4042068,0.012234099050382105,0.0008215981618074893,0.0007115730533068616,0.0,0.5,0.004870129614058474,0.004011746779917125,0.01836981575423277,0.001976425509300147,0.0,0.10023291274170103
hug,503100421.0867543,0.012378382496297198,0.00045397966611237687,0.00018239567302726035,0.0,0.5,0.0011017258709436495,0.004080849968986414,0.007392730730361971,0.0005066120186560611,0.0,0.1002198526011645
beer,1632229199.1479115,0.010020594073411111,0.0006063621173891718,0.00035230352303523035,0.0,0.5,0.003574374142097559,0.0029516095482387886,0.011942869375177351,0.000978538558630417,0.0,0.1002079639627952
alt,2510585136.6403003,0.016348710692765916,0.0010916852198692044,0.0012186454037863908,0.0,0.5,0.005497861819054714,0.005982401032503156,0.026434612914627648,0.003384841305670021,0.0,0.10019968155364116
vibes,2929105501.322164,0.021956364571707524,0.0012995855664142408,0.0012580671949869065,0.0,0.5,0.006414368134614465,0.008668133714959801,0.032642515420190865,0.003494337067755046,0.0,0.10019242640908654
pra,1502129994.861226,0.012946554957103245,0.0007095620488337407,0.0005521199738501419,0.0,0.5,0.0032894734480329283,0.00435297078460755,0.01502441841362453,0.0015335375551959903,0.0,0.10019178285473426
cats,3440744834.1205373,0.037734323519104274,0.0018807729024655614,0.0017968059232986375,0.0,0.5,0.007534793135091882,0.0162248376275559,0.04999676412459614,0.004990707623855978,0.0,0.10018868476465614
por,3087818325.5921736,0.018269109473131925,0.0013067545438813111,0.0015405841310594853,0.0,0.5,0.006761929013556067,0.006902157829039309,0.03285658102383098,0.004279040306120045,0.0,0.10017181145121402
paypig,693641687.2563661,0.004949162819746967,0.00032927280226659726,0.00018077573562952202,0.0,0.5,0.0015189869854701707,0.0005226956104604778,0.00366898488099446,0.0005021125711552314,0.0,0.10014083139335248
truth,301528104.4965523,0.08810912077932907,0.0022723991366550484,0.00016232084453081258,0.0,0.5,0.0006603081603924303,0.04035136938123265,0.0616907200071687,0.0004508532979585607,0.0,0.10012840836303616
puppy,628558139.7670083,0.011665081698406727,0.00048448950044897805,0.00014818322402104358,0.0,0.5,0.001376462302451767,0.0037392213116773402,0.008303754113295465,0.00041158543405272693,0.0,0.10010869660442559
wildlife,222646245.36780798,0.009290588933559453,0.00034194355313862837,3.107713344521101e-05,0.0,0.5,0.0004875669315885609,0.002601980504651851,0.004047333389753726,8.631810748256665e-05,0.0,0.10010465664991076
f1,592471610.7064108,0.012351446464025171,0.0005139990123483136,0.00016969519772786217,0.0,0.5,0.0012974373980942245,0.00406794921159831,0.009184907877116387,0.00047133588889634957,0.0,0.10006902304587105
heaven,835738438.0266755,0.007136211046088998,0.00045548014976827533,0.0002501665610644417,0.0,0.5,0.0018301607788900058,0.0015701616321515785,0.007437535159030832,0.0006948486463391035,0.0,0.10003151504628244
hugs,277344366.60648096,0.016306458543938907,0.00054901029765261,5.5708754630790225e-05,0.0,0.5,0.0006073488533179937,0.005962164766239493,0.010230344546056461,0.00015473352065814488,0.0,0.10003144341115842
poetry,1458937731.2162566,0.0083325334447343,0.0006262018457282731,0.0004225301789537585,0.0,0.5,0.003194887889588174,0.0021431289076216968,0.012535283487576728,0.0011735961898113542,0.0,0.10000031761275606
para,2296809762.926746,0.01653025630497715,0.0010938525851499467,0.0010302410360896427,0.0,0.5,0.005029720967011467,0.006069350582992235,0.026499330422704893,0.0028615398728109036,0.0,0.09998179870678338
starter pack,1189186258.734152,0.0152618627630474,0.00076824763181999,0.0004127475844292597,0.0,0.5,0.0026041665077282472,0.0054618655164530286,0.016776769401562183,0.0011464246024732634,0.0,0.09994904233947571
happy friday,443239520.82461935,0.018446132026287313,0.0006870547939952645,0.00020090100536905968,0.0,0.5,0.0009706381204418482,0.006986941103257917,0.014352351983591622,0.000558011394627985,0.0,0.09994643643987489
french,1364756509.926472,0.015808947037999902,0.0008367697187726844,0.0005264944022045796,0.0,0.5,0.002988643005459699,0.005723886345309062,0.018822838310773478,0.0014623614008217932,0.0,0.0999396180720164
hat,2484030098.619076,0.006706729846694537,0.0009194630402533083,0.0011127974313780045,0.0,0.5,0.005439709666590444,0.0013644656818280376,0.021292060157412897,0.003090843898371608,0.0,0.09993611674444391
ich,546555955.5201607,0.012031630038875217,0.0005571795975569459,0.00021726769886641284,0.0,0.5,0.0011968879588972801,0.00391477616562319,0.01047427976880915,0.0006034706069755273,0.0,0.09993003369148591
reported,160763082.05621642,0.032038413783287145,0.0009471386276843236,4.644142575177058e-05,0.0,0.5,0.0003520506824688753,0.01349683563883573,0.022118452952860766,0.000128993106354303,0.0,0.09991533846362163
arsenal,180208158.92029145,0.009852932163784358,0.00042246950933851014,6.640106241699867e-05,0.0,0.5,0.0003946329251896483,0.0028713094655288592,0.006451837728315903,0.0001844318766649422,0.0,0.0999105472012019
duck,216420593.83107162,0.006953279994101078,0.00035178005710507354,3.090712409210323e-05,0.0,0.5,0.0004739335473296362,0.001482548538411053,0.004341051311027366,8.584589901326008e-05,0.0,0.09990452533387818
blackfriday,1611968107.5485265,0.017407447267235268,0.0009918196965488543,0.0008145936311869228,0.0,0.5,0.0035300049309957616,0.00648947288136363,0.023452629273222385,0.002262569703713856,0.0,0.09989980141700994
xmas,1146491373.4038475,0.010049058992756847,0.0006640473779381553,0.000459281064840378,0.0,0.5,0.0025106701444698714,0.0029652425516018205,0.013665350744002427,0.0012756733947000699,0.0,0.09989930368590903
lmao,1741152342.0941982,0.12908185736459543,0.0037603787620876464,0.001054135670035604,0.0,0.5,0.003812901957815137,0.05997487327650273,0.10612177843712196,0.0029279082714548884,0.0,0.09987861060718997
bitcoin,174492731.42230406,0.010372561504379936,0.00043630730305401773,2.95194237808478e-05,0.0,0.5,0.00038211686661741823,0.0031201810137607812,0.006865034126039836,8.199150025310043e-05,0.0,0.0998784449878469
los,1706455648.7925773,0.0133109999099485,0.0008922876140409258,0.0006998245785586393,0.0,0.5,0.0037369206168255593,0.004527518240984728,0.02048060217152131,0.0019437936030189211,0.0,0.09986440004311543
pray,643845592.17251,0.007381282884684663,0.00047298579242042353,0.00017534853339258949,0.0,0.5,0.0014099398769280098,0.0016875364667393268,0.007960253493500869,0.0004870382778056509,0.0,0.09986085266549784
pet,1481018995.3699367,0.011482187771267515,0.0007710818787255759,0.0005036377350352448,0.0,0.5,0.0032432430468522047,0.0036516259985312763,0.016861399989047808,0.0013988760006353766,0.0,0.0998599715104042
caturday,120297025.98501354,0.018322344927065495,0.0006328706619767105,5.306165764618487e-05,0.0,0.5,0.0002634351715289376,0.006927654445196686,0.012734414281660554,0.00014738109214549664,0.0,0.09985523904595561
het,404590226.1388946,0.012791110774106535,0.000564515295430227,0.0001347151338230256,0.0,0.5,0.0008860010856387205,0.004278522266281589,0.010693323642301354,0.0003741772200890106,0.0,0.09984319049786211
universe,2177000050.357083,0.008500839628769137,0.0008742818101701448,0.0007770209961073552,0.0,0.5,0.004767352949820802,0.00222373755945369,0.019942949027494987,0.002158210054233343,0.0,0.09983228883469106
lo,1331333894.3302803,0.013464272550520106,0.0008005913906249115,0.00044722040232547493,0.0,0.5,0.0029154517324383247,0.004600926719645556,0.017742553752868727,0.0012421743731410918,0.0,0.09980951757243291
palestine,679332789.7953042,0.009656914765880055,0.0005603472852749536,0.00019713597803524446,0.0,0.5,0.0014876523217394611,0.002777428790428944,0.010568866895998964,0.0005475538653115175,0.0,0.09979414655964022
star,4162874951.9410133,0.026635571360113647,0.0019202856387375532,0.002087108429051286,0.0,0.5,0.009116166156549189,0.010909195462152951,0.0511766140795428,0.005797035625059611,0.0,0.09979121004894341
lists,617568143.187207,0.021681010448303943,0.0008629448225478013,0.0002516995622334241,0.0,0.5,0.0013523956091117083,0.008536255467043799,0.019604426677552488,0.0006991066246339296,0.0,0.09976525143028214
steve,329352675.0956419,0.007638135859978918,0.00046231568642292364,0.00012162282848918162,0.0,0.5,0.0007212404275741923,0.0018105537651008675,0.0076416442229667505,0.00033781276514358597,0.0,0.0997361199192692
queen,1877101213.6718347,0.008527002012561114,0.0008922876140409258,0.0008859243657958462,0.0,0.5,0.004110612678508115,0.0022362677852340203,0.02048060217152131,0.0024606939621059152,0.0,0.09972467597686108
wear,2617074269.6139374,0.011017713693630962,0.0011927177860330312,0.0014366318023634845,0.0,0.5,0.005731059462813362,0.003429170540795743,0.02945144444499758,0.003990308132759723,0.0,0.09971302006237222
german,769630627.846865,0.008367056313478645,0.0005935246461109297,0.00029619674454227607,0.0,0.5,0.0016853930909814922,0.0021596633084389515,0.011559542596565988,0.0008226995091571555,0.0,0.09971074873209483
santa,670835818.9269004,0.017185308580982897,0.0007944227355951068,0.00030219967931895917,0.0,0.5,0.0014690450373127189,0.006383081662756788,0.017558357768341193,0.0008393729250041509,0.0,0.09970527871129299
chris,597315229.856975,0.006690914583931828,0.0005098310021930402,0.000201876037385767,0.0,0.5,0.0013080443073781554,0.00135689111160662,0.009060451130813997,0.00056071958901681,0.0,0.09969927731238944
league,1970922305.855477,0.011251233815578642,0.0010043237270146745,0.0009347098674781659,0.0,0.5,0.0043160689257432635,0.003541012790168759,0.02382599951212956,0.002596197842643338,0.0,0.09966081521312184
deals,1620362233.80087,0.016068702277250938,0.0010336665185077991,0.00077679318422175,0.0,0.5,0.0035483869988067905,0.0058482936554884,0.024702175006098386,0.002157577296683096,0.0,0.09965609827164555
nfl,131902802.9110023,0.013257318133257251,0.0005771860463022581,2.7464227843234185e-05,0.0,0.5,0.0002888503454302884,0.004501807862772291,0.011071672151060622,7.628310297915546e-05,0.0,0.09964494480914063
bob,152165108.80520666,0.009649132318785128,0.0005003279390390169,5.705808513066301e-05,0.0,0.5,0.00033322221568314494,0.002773701461145868,0.008776689749244547,0.00015848134557651657,0.0,0.09964465102377819
cum,1303672594.5030425,0.01937466327944376,0.0010511721611599473,0.0006017569890621673,0.0,0.5,0.0028548770074604225,0.007431652347411127,0.02522489334056842,0.0016714065520820481,0.0,0.09958108555756742
og,1658726963.488168,0.011995959143653328,0.0009179625565974099,0.0005561922959597634,0.0,0.5,0.0036324008724921944,0.0038976919284041843,0.02124725572874403,0.0015448486092924582,0.0,0.09957262054320778
potatoes,1147879963.9462295,0.009915931675003093,0.0007295684975790529,0.00028116453237226187,0.0,0.5,0.002513710980972026,0.0029014824843905168,0.015621810795876002,0.0007809468774969795,0.0,0.09957102020863963
lovely,705029440.6330367,0.1152132484425948,0.0032395442130846845,0.00045892574415919244,0.0,0.5,0.0015439247155557524,0.053332634463957286,0.0905696634191753,0.0012746864758517332,0.0,0.09957038538975016
bike,446671822.7797449,0.006374250284909564,0.0005113314858489386,0.00014846497159306125,0.0,0.5,0.0009781544247468295,0.0012052277465681494,0.009105255559482857,0.00041236800034852924,0.0,0.09956898149107345
irish,133366677.2195819,0.011582732621596637,0.0005708506708662426,5.640157924421884e-05,0.0,0.5,0.0002920560437958117,0.0036997810017485224,0.01088249789668099,0.00015665787154957867,0.0,0.09956429303724074
pants,766187090.9396801,0.0066359553147672746,0.0005961921726103047,0.00027448008416107824,0.0,0.5,0.0016778521835618563,0.0013305688904806912,0.011639194914199518,0.0007623805280564228,0.0,0.09956183141087864
beauty,1966951824.6142066,0.00973742059681159,0.0009676452376482686,0.0007564844780234854,0.0,0.5,0.004307374077318857,0.002815986295212382,0.022730780144668526,0.0021011689703635456,0.0,0.09953608698786967
crypto,656417130.5800294,0.011755843555634042,0.000695890975524444,0.0002032319556075764,0.0,0.5,0.0014374699455198972,0.0037826908430603776,0.01461620028575269,0.0005644857116231326,0.0,0.09953439901489355
lions,120678517.55028814,0.013903577824303001,0.0006308700171021792,2.675442116809803e-05,0.0,0.5,0.0002642705894880439,0.004811327817296214,0.012674675043435403,7.431158366305562e-05,0.0,0.09952566368206427
el,2772973005.5168924,0.02496497095338691,0.0016198554667454475,0.0014553920335135045,0.0,0.5,0.006072457846501217,0.010109077229371044,0.042205771806066515,0.004042415501402978,0.0,0.09952087984845
bskyapp,242060699.81407842,0.0126975906340672,0.0006290360926338589,5.356042955464503e-05,0.0,0.5,0.0005300821151129745,0.00423373168148555,0.012619914075062353,0.00014876645309841888,0.0,0.09951627638101379
wearing,2605692118.2383933,0.008780745585110739,0.0011687100475386567,0.0012805269524829974,0.0,0.5,0.00570613400039704,0.002357795864618346,0.028734573586295824,0.003556720033835166,0.0,0.09951061882960138
gratitude,114047830.7660889,0.01496001904935918,0.0006675485064685851,2.6290191129689513e-05,0.0,0.5,0.000249750229603438,0.005317300330307919,0.013769894410896438,7.302216427620553e-05,0.0,0.09948881119544628
ads,1041148017.2031838,0.009096403594090535,0.0007312357016411624,0.00031713931432847544,0.0,0.5,0.0022799816059717293,0.002508977276577431,0.01567159349439696,0.0008808684195218559,0.0,0.09948540066812173
ohio,424986057.7633327,0.013238979983484982,0.0007165643058946001,0.0001966278326697144,0.0,0.5,0.0009306653602412243,0.004493024979726652,0.015233505747412545,0.0005461424691685651,0.0,0.09947327186155813
laugh,1261844601.3863049,0.020807851207331543,0.0010860167260580327,0.000452856138080249,0.0,0.5,0.0027632790277830883,0.008118064123374201,0.026265351739656398,0.0012578278775250006,0.0,0.09945828721947837
drinking,812178785.0605375,0.01105001740118791,0.0007499083871367871,0.0002450309427039867,0.0,0.5,0.001778568138344844,0.003444642095392938,0.01622915971783167,0.0006805842400543755,0.0,0.09941964003020833
syria,126180576.70906849,0.01082020225499298,0.000603361150077375,5.46000546000546e-05,0.0,0.5,0.00027631939856197923,0.003334574309045224,0.011853260517839631,0.0001516540574705995,0.0,0.09940803748865286
windows,379380371.3174562,0.008917386774518414,0.0006020273868276875,8.140670791273201e-05,0.0,0.5,0.0008307947131226402,0.002423238867357881,0.011813434359022866,0.0002261107182167071,0.0,0.0994048290163801
technology,835694791.7132497,0.0055607736043494045,0.0006377055537568276,0.0002867813159468833,0.0,0.5,0.0018300651990203476,0.0008156207996056659,0.012878784107371326,0.0007965477413654326,0.0,0.09939961468434916
gods,1044481976.5447013,0.006980889543821238,0.0007289016159542092,0.00038675279765495665,0.0,0.5,0.0022872825524732046,0.0014957718705981208,0.01560189771646762,0.00107422293681042,0.0,0.09939018825364021
wine,531109001.02526724,0.011809766672584751,0.000716731026300811,0.0001519213893260481,0.0,0.5,0.0011630610951519629,0.003808516808902939,0.015238484017264643,0.0004219683529005625,0.0,0.09938553342686451
lord,2171659330.6743503,0.006652238143618008,0.0010166610370742836,0.0009141573814604422,0.0,0.5,0.0047556574536587945,0.0013383673970489168,0.02419439148118463,0.0025391124071336736,0.0,0.09936722555395407
bsky,1602897006.50175,0.02234609622233863,0.0012824133645745145,0.0007489092253445756,0.0,0.5,0.0035101403745726326,0.008854791995603416,0.03212975362542502,0.002080128372262742,0.0,0.09933730360477823
france,366785148.1611867,0.00808431148136715,0.0006227007171978434,0.00015787051162693662,0.0,0.5,0.0008032127779463669,0.0020242453506278874,0.012430739820682721,0.00043849230222492213,0.0,0.09933082845167142
ireland,129508651.4787061,0.009325954043081614,0.000587856152299758,2.7320165013796683e-05,0.0,0.5,0.0002836074586002202,0.002618918288707855,0.011390281421594739,7.588296212261372e-05,0.0,0.09932950183339742
cute,3826164263.701173,0.1535447449816946,0.0051933406534706355,0.0025737832633366837,0.0,0.5,0.00837881261696011,0.07169114146973644,0.14891000781588368,0.007148796421433216,0.0,0.09932563206762245
tom,599432279.9755502,0.006809453338263234,0.0006350380272574527,0.00018603634907394495,0.0,0.5,0.001312680377609781,0.0014136641246203343,0.012799131789737796,0.0005167241567932854,0.0,0.09932385355443955
disabled,492607884.4948182,0.0072297767822675305,0.0006181992662301482,0.00013166727610263975,0.0,0.5,0.0010787485516438797,0.0016149740547863772,0.012296326534676142,0.00036571166097418246,0.0,0.09931979108032266
fixed,367375309.2056985,0.00836913898534455,0.0006217003947605778,0.00010448610389632171,0.0,0.5,0.0008045051554986601,0.00216066078439197,0.012400870201570149,0.0002902147574987216,0.0,0.09931746681797621
names,1408383175.3885205,0.010192865480014822,0.0009189628790346755,0.00053235206714127,0.0,0.5,0.003084179848578847,0.0030341173058423456,0.021277125347856606,0.0014786313232872457,0.0,0.09931389886162827
parade,1887394932.0049539,0.02874806030201006,0.001492481076400293,0.0007589848420974827,0.0,0.5,0.004133154611133229,0.011920952021145553,0.03840237363906548,0.0021081138417515504,0.0,0.09930156482192981
smile,1154900193.760608,0.014801022215639633,0.0009888187292370575,0.00047639380169657727,0.0,0.5,0.002529084390498823,0.005241150303586172,0.023363020415884665,0.0013232047753493979,0.0,0.09928648857588658
fascism,261914255.3743115,0.007088657387330474,0.0005813540564575314,8.00837104760685e-05,0.0,0.5,0.0005735588741736752,0.0015473862579478011,0.011196128897363008,0.0002224360345417017,0.0,0.09928281583242603
le,2163000350.740626,0.011916197050720365,0.0011967190757820937,0.000965744817944648,0.0,0.5,0.004736695390004864,0.0038594906298868737,0.029570922921447876,0.0026823987850437946,0.0,0.09923977007660016
birds,219260982.21318832,0.025197953770530048,0.001041669098005924,6.70196367535688e-05,0.0,0.5,0.0004801536362680355,0.01022066214169988,0.02494113195899897,0.00018614999414074323,0.0,0.09918155435114388
der,286778852.0766876,0.013605019467587298,0.0007964233804696381,0.00016400017634945801,0.0,0.5,0.0006280091753648644,0.004668336121738275,0.017618097006566337,0.0004555177160805309,0.0,0.09917792198169723
dogs,1566080766.5187094,0.02448180722523727,0.0014097877549196691,0.0007857523538287362,0.0,0.5,0.0034295174961966445,0.009877670540641176,0.03593315179242606,0.0021824617850305745,0.0,0.09911985434735054
podcast,2205360900.4859567,0.00785718976382043,0.0011046894115536575,0.0007898842170650362,0.0,0.5,0.0048294596008974225,0.0019154675564060294,0.02682291796309111,0.0021939382172299275,0.0,0.09911940481163876
steam,1759155847.8176873,0.008114759681655063,0.0010386681306941271,0.0007449490081765426,0.0,0.5,0.0038523273432688092,0.002038828227602932,0.02485152310166125,0.002069128694581168,0.0,0.09910841956627336
huh,1169204772.508921,0.014829474137636342,0.0010418358184121348,0.00041495211679706644,0.0,0.5,0.0025604095967984406,0.005254777081992062,0.024946110228851064,0.0011525477882622173,0.0,0.09909382440583896
crying,992712028.6401292,0.011132795243405486,0.000920296642284363,0.0003310927317429667,0.0,0.5,0.0021739129575508486,0.0034842877584503277,0.02131695150667337,0.0009196246512140931,0.0,0.09905563676741391
paul,433663359.70135355,0.007205300048172226,0.0007022263509604596,0.00014627156295060598,0.0,0.5,0.0009496675467519338,0.001603251154953628,0.014805374540132322,0.00040627571119687905,0.0,0.09905145265637942
flight,349564311.99571407,0.0057106688641202896,0.0006533772719406556,0.00013056923325309062,0.0,0.5,0.0007655013391807222,0.0008874117137389003,0.013346741473468314,0.0003626617985769654,0.0,0.0990422033271944
fascist,604564239.6608007,0.007563070511294197,0.0007555768809479589,0.0002159462540944911,0.0,0.5,0.0013239187159551694,0.0017746019277309387,0.01639842089280292,0.0005998002358952565,0.0,0.0990410820020442
